"6357","1218","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"6358","1218","How is a search system used in work task completion?","Article","Journal of Information Science"
"6359","1218","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"6360","1218","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"6361","1219","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"6362","1219","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"6363","1219","How is a search system used in work task completion?","Article","Journal of Information Science"
"6364","1219","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"6365","1219","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"6366","1220","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"6367","1220","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"6368","1220","How is a search system used in work task completion?","Article","Journal of Information Science"
"6369","1220","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"6370","1220","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"6371","1222","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"6372","1222","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"6373","1222","How is a search system used in work task completion?","Article","Journal of Information Science"
"6374","1222","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"6375","1222","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"6376","1221","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"6377","1221","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"6378","1221","How is a search system used in work task completion?","Article","Journal of Information Science"
"6379","1221","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"6380","1221","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"6381","1224","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"6382","1224","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"6383","1224","How is a search system used in work task completion?","Article","Journal of Information Science"
"6384","1224","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"6385","1224","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"6386","1225","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"6387","1225","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"6388","1225","How is a search system used in work task completion?","Article","Journal of Information Science"
"6389","1225","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"6390","1225","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"6391","1223","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"6392","1223","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
